,c_id,age,gender,nationality
1016,1017,59,Male,celtic_english
1017,1018,59,Male,celtic_english
1018,1019,34,Female,hispanic
1019,1020,34,Female,hispanic
1020,1021,34,Female,hispanic
1021,1022,34,Female,hispanic
1022,1023,33,Male,european
1023,1024,32,Male,muslim
1024,1025,32,Male,muslim
1025,1026,53,Male,european
1026,1027,53,Male,european
1027,1028,53,Male,european
1028,1029,53,Male,european
1029,1030,37,Male,south_asian
1030,1031,37,Male,south_asian
1031,1032,37,Male,south_asian
1032,1033,36,Male,south_asian
1033,1034,36,Male,south_asian
1034,1035,36,Male,south_asian
1035,1036,36,Male,south_asian
1036,1037,36,Male,south_asian
1037,1038,36,Male,south_asian
1038,1039,53,Female,celtic_english
1039,1040,53,Female,celtic_english
1040,1041,53,Female,celtic_english
1041,1042,52,Male,celtic_english
1042,1043,52,Male,celtic_english
1043,1044,52,Male,celtic_english
1044,1045,52,Male,celtic_english
1045,1046,31,Male,south_asian
1046,1047,31,Male,south_asian
1047,1048,19,Male,celtic_english
1048,1049,19,Male,celtic_english
1049,1050,19,Male,celtic_english
1050,1051,19,Male,celtic_english
1051,1052,19,Male,celtic_english
1052,1053,19,Male,celtic_english
1053,1054,19,Male,celtic_english
1054,1055,19,Male,celtic_english
1055,1056,51,Male,celtic_english
1056,1057,51,Male,celtic_english
1057,1058,50,Male,celtic_english
1058,1059,50,Male,celtic_english
1059,1060,50,Male,celtic_english
1060,1061,38,Male,celtic_english
1061,1062,38,Male,celtic_english
1062,1063,51,Male,european
1063,1064,51,Male,european
1064,1065,51,Male,european
1065,1066,65,Male,celtic_english
1066,1067,65,Male,celtic_english
1067,1068,65,Male,celtic_english
1068,1069,65,Male,celtic_english
1069,1070,65,Male,celtic_english
1070,1071,65,Male,celtic_english
1071,1072,65,Male,celtic_english
1072,1073,65,Male,celtic_english
1073,1074,50,Male,hispanic
1074,1075,50,Male,hispanic
1075,1076,50,Male,hispanic
1076,1077,45,Female,south_asian
1077,1078,45,Female,south_asian
1078,1079,45,Female,south_asian
1079,1080,40,Male,south_asian
1080,1081,40,Male,south_asian
1081,1082,40,Male,south_asian
1082,1083,40,Male,south_asian
1083,1084,40,Male,south_asian
1084,1085,40,Male,south_asian
1085,1086,40,Male,south_asian
1086,1087,40,Male,south_asian
1087,1088,56,Female,celtic_english
1088,1089,42,Female,east_asian
1089,1090,50,Male,celtic_english
1090,1091,50,Male,celtic_english
1091,1092,50,Male,celtic_english
1092,1093,50,Male,celtic_english
1093,1094,50,Male,celtic_english
1094,1095,66,Male,european
1095,1096,35,Male,celtic_english
1096,1097,35,Male,celtic_english
1097,1098,35,Male,celtic_english
1098,1099,65,Male,celtic_english
1099,1100,65,Male,celtic_english
1100,1101,65,Male,celtic_english
1101,1102,65,Male,celtic_english
1102,1103,65,Male,celtic_english
1103,1104,65,Male,celtic_english
1104,1105,65,Male,celtic_english
1105,1106,65,Male,celtic_english
1106,1107,65,Male,celtic_english
1107,1108,65,Male,celtic_english
1108,1109,65,Male,celtic_english
1109,1110,65,Male,celtic_english
1110,1111,65,Male,celtic_english
1111,1112,65,Male,celtic_english
1112,1113,65,Male,celtic_english
1113,1114,65,Male,celtic_english
1114,1115,65,Male,celtic_english
1115,1116,65,Male,celtic_english
1116,1117,65,Male,celtic_english
1117,1118,65,Male,celtic_english
1118,1119,65,Male,celtic_english
1119,1120,65,Male,celtic_english
1120,1121,65,Male,celtic_english
1121,1122,65,Male,celtic_english
1122,1123,65,Male,celtic_english
1123,1124,63,Male,celtic_english
1124,1125,63,Male,celtic_english
1125,1126,63,Male,celtic_english
1126,1127,63,Male,celtic_english
1127,1128,63,Male,celtic_english
1128,1129,23,Male,celtic_english
1129,1130,23,Male,celtic_english
1130,1131,23,Male,celtic_english
1131,1132,23,Male,celtic_english
1132,1133,23,Male,celtic_english
1133,1134,63,Female,celtic_english
1134,1135,39,Male,east_asian
1135,1136,39,Male,east_asian
1136,1137,39,Male,east_asian
1137,1138,39,Male,east_asian
1138,1139,46,Female,east_asian
1139,1140,23,Male,east_asian
1140,1141,44,Male,muslim
1141,1142,44,Male,muslim
1142,1143,44,Male,muslim
1143,1144,48,Male,south_asian
1144,1145,48,Male,south_asian
1145,1146,53,Male,celtic_english
1146,1147,53,Male,celtic_english
1147,1148,53,Male,celtic_english
1148,1149,55,Male,celtic_english
1149,1150,55,Male,celtic_english
1150,1151,55,Male,celtic_english
1151,1152,55,Male,celtic_english
1152,1153,55,Male,celtic_english
1153,1154,55,Male,celtic_english
1154,1155,55,Male,celtic_english
1155,1156,39,Male,european
1156,1157,39,Male,european
1157,1158,29,Male,celtic_english
1158,1159,29,Male,celtic_english
1159,1160,29,Male,celtic_english
1160,1161,29,Male,celtic_english
1161,1162,29,Male,celtic_english
1162,1163,42,Female,celtic_english
1163,1164,42,Female,celtic_english
1164,1165,42,Female,celtic_english
1165,1166,40,Female,east_asian
1166,1167,41,Female,east_asian
1167,1168,40,Female,east_asian
1168,1169,41,Female,east_asian
1169,1170,40,Female,east_asian
1170,1171,41,Female,east_asian
1171,1172,40,Female,east_asian
1172,1173,41,Female,east_asian
1173,1174,45,Female,celtic_english
1174,1175,45,Female,celtic_english
1175,1176,45,Female,celtic_english
1176,1177,45,Female,celtic_english
1177,1178,53,Male,celtic_english
1178,1179,53,Male,celtic_english
1179,1180,53,Male,celtic_english
1180,1181,53,Male,celtic_english
1181,1182,31,Female,celtic_english
1182,1183,31,Female,celtic_english
1183,1184,31,Female,celtic_english
1184,1185,31,Female,celtic_english
1185,1186,31,Female,celtic_english
1186,1187,49,Male,celtic_english
1187,1188,49,Male,celtic_english
1188,1189,49,Male,celtic_english
1189,1190,49,Male,celtic_english
1190,1191,54,Male,celtic_english
1191,1192,54,Male,celtic_english
1192,1193,54,Male,celtic_english
1193,1194,54,Male,celtic_english
1194,1195,54,Male,celtic_english
1195,1196,54,Male,celtic_english
1196,1197,43,Female,celtic_english
1197,1198,43,Female,celtic_english
1198,1199,43,Female,celtic_english
1199,1200,54,Male,celtic_english
1200,1201,38,Male,celtic_english
1201,1202,54,Male,celtic_english
1202,1203,38,Male,celtic_english
1203,1204,60,Female,celtic_english
1204,1205,60,Female,celtic_english
1205,1206,60,Female,celtic_english
1206,1207,39,Female,south_asian
1207,1208,43,Male,east_asian
1208,1209,43,Male,east_asian
1209,1210,43,Male,east_asian
1210,1211,43,Male,east_asian
1211,1212,43,Male,east_asian
1212,1213,22,Male,south_asian
1213,1214,22,Male,south_asian
1214,1215,32,Male,south_asian
1215,1216,32,Male,south_asian
1216,1217,32,Male,south_asian
1217,1218,40,Male,celtic_english
1218,1219,40,Male,celtic_english
1219,1220,43,Male,south_asian
1220,1221,43,Male,south_asian
1221,1222,43,Male,south_asian
1222,1223,43,Male,south_asian
1223,1224,43,Male,south_asian
1224,1225,43,Male,hispanic
1225,1226,43,Male,hispanic
1226,1227,43,Male,hispanic
1227,1228,43,Male,hispanic
1228,1229,51,Female,hispanic
1229,1230,51,Female,hispanic
1230,1231,51,Female,hispanic
1231,1232,51,Female,hispanic
1232,1233,51,Female,hispanic
1233,1234,51,Female,hispanic
1234,1235,37,Male,south_asian
1235,1236,37,Male,south_asian
1236,1237,37,Male,south_asian
1237,1238,50,Male,celtic_english
1238,1239,50,Male,celtic_english
1239,1240,50,Male,celtic_english
1240,1241,50,Male,celtic_english
1241,1242,50,Male,celtic_english
1242,1243,50,Male,celtic_english
1243,1244,50,Male,celtic_english
1244,1245,50,Male,celtic_english
1245,1246,50,Male,celtic_english
1246,1247,38,Male,european
1247,1248,38,Male,european
1248,1249,38,Male,european
1249,1250,38,Male,european
1250,1251,38,Male,european
1251,1252,38,Male,european
1252,1253,61,Male,celtic_english
1253,1254,61,Male,celtic_english
1254,1255,39,Female,celtic_english
1255,1256,39,Female,celtic_english
1256,1257,39,Female,celtic_english
1257,1258,39,Female,celtic_english
1258,1259,39,Female,celtic_english
1259,1260,39,Female,celtic_english
1260,1261,52,Male,east_asian
1261,1262,52,Male,east_asian
1262,1263,52,Male,east_asian
1263,1264,39,Male,hispanic
1264,1265,39,Male,hispanic
1265,1266,39,Male,hispanic
1266,1267,39,Male,hispanic
1267,1268,39,Male,hispanic
1268,1269,49,Female,celtic_english
1269,1270,49,Female,celtic_english
1270,1271,49,Female,celtic_english
1271,1272,45,Male,hispanic
1272,1273,45,Male,hispanic
1273,1274,45,Male,hispanic
1274,1275,45,Male,hispanic
1275,1276,45,Male,hispanic
1276,1277,45,Male,hispanic
1277,1278,45,Male,hispanic
1278,1279,45,Male,hispanic
1279,1280,32,Male,south_asian
1280,1281,32,Male,south_asian
1281,1282,32,Male,south_asian
1282,1283,36,Male,muslim
1283,1284,36,Male,muslim
1284,1285,36,Male,muslim
1285,1286,32,Male,european
1286,1287,32,Male,european
1287,1288,30,Male,muslim
1288,1289,30,Male,muslim
1289,1290,30,Male,muslim
1290,1291,30,Male,muslim
1291,1292,30,Male,muslim
1292,1293,40,Male,celtic_english
1293,1294,40,Male,celtic_english
1294,1295,40,Male,celtic_english
1295,1296,49,Male,european
1296,1297,49,Male,european
1297,1298,49,Male,european
1298,1299,49,Male,european
1299,1300,49,Male,european
1300,1301,48,Male,east_asian
1301,1302,48,Male,east_asian
1302,1303,48,Male,east_asian
1303,1304,48,Male,east_asian
1304,1305,67,Male,celtic_english
1305,1306,67,Male,celtic_english
1306,1307,67,Male,celtic_english
1307,1308,67,Male,celtic_english
1308,1309,67,Male,muslim
1309,1310,57,Male,celtic_english
1310,1311,57,Male,celtic_english
1311,1312,57,Male,celtic_english
1312,1313,35,Female,east_asian
1313,1314,35,Female,east_asian
1314,1315,35,Female,east_asian
1315,1316,37,Male,south_asian
1316,1317,37,Male,south_asian
1317,1318,37,Male,south_asian
1318,1319,60,Male,jewish
1319,1320,60,Male,jewish
1320,1321,60,Male,jewish
1321,1322,60,Male,jewish
1322,1323,60,Male,jewish
1323,1324,60,Male,jewish
1324,1325,60,Male,jewish
1325,1326,60,Male,jewish
1326,1327,56,Male,celtic_english
1327,1328,48,Male,celtic_english
1328,1329,56,Male,celtic_english
1329,1330,48,Male,celtic_english
1330,1331,56,Male,celtic_english
1331,1332,48,Male,celtic_english
1332,1333,56,Male,celtic_english
1333,1334,48,Male,celtic_english
1334,1335,54,Male,european
1335,1336,54,Male,european
1336,1337,56,Male,celtic_english
1337,1338,56,Male,celtic_english
1338,1339,56,Male,celtic_english
1339,1340,56,Male,celtic_english
1340,1341,56,Male,celtic_english
1341,1342,56,Male,celtic_english
1342,1343,45,Female,jewish
1343,1344,45,Female,jewish
1344,1345,45,Female,jewish
1345,1346,45,Female,jewish
1346,1347,45,Female,jewish
1347,1348,46,Female,european
1348,1349,46,Female,european
1349,1350,46,Female,european
1350,1351,46,Female,european
1351,1352,35,Female,hispanic
1352,1353,35,Female,hispanic
1353,1354,35,Female,hispanic
1354,1355,35,Female,hispanic
1355,1356,35,Female,hispanic
1356,1357,41,Female,european
1357,1358,41,Female,european
1358,1359,41,Female,european
1359,1360,41,Female,european
1360,1361,34,Male,south_asian
1361,1362,34,Male,south_asian
1362,1363,34,Male,south_asian
1363,1364,32,Male,celtic_english
1364,1365,32,Male,celtic_english
1365,1366,32,Male,celtic_english
1366,1367,32,Male,celtic_english
1367,1368,32,Male,celtic_english
1368,1369,32,Male,celtic_english
1369,1370,32,Male,celtic_english
1370,1371,32,Male,celtic_english
1371,1372,32,Male,celtic_english
1372,1373,32,Male,celtic_english
1373,1374,32,Male,celtic_english
1374,1375,37,Male,celtic_english
1375,1376,37,Male,celtic_english
1376,1377,37,Male,celtic_english
1377,1378,25,Male,south_asian
1378,1379,38,Male,east_asian
1379,1380,38,Male,east_asian
1380,1381,37,Male,greek
1381,1382,37,Male,greek
1382,1383,37,Male,greek
1383,1384,37,Male,greek
1384,1385,37,Male,greek
1385,1386,37,Male,greek
1386,1387,37,Male,greek
1387,1388,37,Male,greek
1388,1389,37,Male,greek
1389,1390,37,Male,greek
1390,1391,66,Male,celtic_english
1391,1392,46,Female,east_asian
1392,1393,46,Female,east_asian
1393,1394,46,Female,east_asian
1394,1395,39,Female,south_asian
1395,1396,39,Female,south_asian
1396,1397,39,Female,south_asian
1397,1398,39,Female,south_asian
1398,1399,39,Female,south_asian
1399,1400,39,Female,south_asian
1400,1401,56,Male,european
1401,1402,52,Male,european
1402,1403,52,Male,european
1403,1404,52,Male,european
1404,1405,52,Male,european
1405,1406,52,Male,european
1406,1407,52,Male,european
1407,1408,48,Male,south_asian
1408,1409,51,Female,celtic_english
1409,1410,51,Female,celtic_english
1410,1411,51,Female,celtic_english
1411,1412,27,Male,south_asian
1412,1413,27,Male,south_asian
1413,1414,43,Male,nordic
1414,1415,43,Male,nordic
1415,1416,43,Male,nordic
1416,1417,32,Female,south_asian
1417,1418,32,Female,south_asian
1418,1419,45,Male,celtic_english
1419,1420,45,Male,celtic_english
1420,1421,45,Male,celtic_english
1421,1422,45,Male,celtic_english
1422,1423,45,Male,celtic_english
1423,1424,24,Female,celtic_english
1424,1425,24,Female,celtic_english
1425,1426,47,Male,celtic_english
1426,1427,43,Female,hispanic
1427,1428,73,Male,celtic_english
1428,1429,73,Male,celtic_english
1429,1430,45,Male,celtic_english
1430,1431,45,Male,celtic_english
1431,1432,45,Male,celtic_english
1432,1433,45,Male,celtic_english
1433,1434,45,Male,celtic_english
1434,1435,45,Male,celtic_english
1435,1436,45,Male,celtic_english
1436,1437,45,Male,celtic_english
1437,1438,45,Male,celtic_english
1438,1439,45,Male,celtic_english
1439,1440,51,Male,celtic_english
1440,1441,51,Male,celtic_english
1441,1442,51,Male,celtic_english
1442,1443,51,Male,celtic_english
1443,1444,51,Male,celtic_english
1444,1445,47,Female,east_asian
1445,1446,46,Female,east_asian
1446,1447,47,Female,east_asian
1447,1448,46,Female,east_asian
1448,1449,43,Male,east_asian
1449,1450,43,Male,east_asian
1450,1451,43,Male,east_asian
1451,1452,43,Male,east_asian
1452,1453,43,Male,east_asian
1453,1454,25,Male,south_asian
1454,1455,25,Male,south_asian
1455,1456,25,Male,south_asian
1456,1457,53,Male,celtic_english
1457,1458,53,Male,celtic_english
1458,1459,53,Male,celtic_english
1459,1460,53,Male,celtic_english
1460,1461,53,Male,celtic_english
1461,1462,46,Male,european
1462,1463,49,Male,nordic
1463,1464,49,Male,nordic
1464,1465,48,Male,celtic_english
1465,1466,48,Male,celtic_english
1466,1467,42,Female,hispanic
1467,1468,42,Female,hispanic
1468,1469,42,Female,hispanic
1469,1470,42,Female,hispanic
1470,1471,33,Male,south_asian
1471,1472,33,Male,south_asian
1472,1473,33,Male,south_asian
1473,1474,25,Male,hispanic
1474,1475,25,Male,hispanic
1475,1476,25,Male,hispanic
1476,1477,25,Male,hispanic
1477,1478,50,Male,european
1478,1479,50,Male,european
1479,1480,50,Male,european
1480,1481,50,Male,european
1481,1482,71,Male,celtic_english
1482,1483,71,Male,celtic_english
1483,1484,71,Male,celtic_english
1484,1485,71,Male,celtic_english
1485,1486,71,Male,celtic_english
1486,1487,71,Male,celtic_english
1487,1488,71,Male,celtic_english
1488,1489,71,Male,celtic_english
1489,1490,71,Male,celtic_english
1490,1491,32,Male,south_asian
1491,1492,58,Male,celtic_english
1492,1493,58,Male,celtic_english
1493,1494,58,Male,celtic_english
1494,1495,58,Male,celtic_english
1495,1496,57,Female,celtic_english
1496,1497,57,Female,celtic_english
1497,1498,57,Female,celtic_english
1498,1499,57,Female,celtic_english
1499,1500,57,Female,celtic_english
1500,1501,57,Female,celtic_english
1501,1502,57,Female,celtic_english
1502,1503,57,Female,celtic_english
1503,1504,57,Female,celtic_english
1504,1505,28,Male,celtic_english
1505,1506,28,Male,celtic_english
1506,1507,53,Male,european
1507,1508,53,Male,european
1508,1509,53,Male,european
1509,1510,53,Male,european
1510,1511,53,Male,european
1511,1512,53,Male,european
1512,1513,53,Male,european
1513,1514,43,Male,celtic_english
1514,1515,43,Male,celtic_english
1515,1516,45,Female,south_asian
1516,1517,45,Female,south_asian
1517,1518,45,Female,south_asian
1518,1519,56,Male,european
1519,1520,56,Male,european
1520,1521,56,Male,european
1521,1522,49,Male,celtic_english
1522,1523,49,Male,celtic_english
1523,1524,49,Male,celtic_english
1524,1525,49,Male,celtic_english
1525,1526,32,Male,european
1526,1527,32,Male,european
1527,1528,32,Male,european
1528,1529,32,Male,european
1529,1530,32,Male,east_asian
1530,1531,32,Male,east_asian
1531,1532,32,Male,east_asian
1532,1533,32,Male,east_asian
1533,1534,32,Male,east_asian
1534,1535,53,Male,european
1535,1536,53,Male,european
1536,1537,53,Male,european
1537,1538,53,Male,european
1538,1539,53,Male,european
1539,1540,53,Male,european
1540,1541,53,Male,european
1541,1542,53,Male,european
1542,1543,53,Male,european
1543,1544,53,Male,european
